id,x,y,type
823,0.716086457,0.590231912,target1
824,0.188391375,0.18489246,target1
825,0.249087443,0.733877915,target1
826,0.586881669,0.464144955,target1
827,0.117233217,0.576666465,target1
828,0.62575975,0.60798005,target1
829,0.952005224,0.684168674,target1
830,0.605304025,0.724613408,target1
831,0.48153253,0.275134533,target1
832,0.081489186,0.696530332,target1
833,0.219638111,0.345788983,target1
834,0.224449551,0.14195799,target1
835,0.677409298,0.173855923,target1
836,0.276966612,0.244244108,target1
837,0.538259868,0.589701233,target1
838,0.228407688,0.056532716,target1
839,0.417076571,0.659475954,target1
840,0.238713854,0.104292162,target1
841,0.373152095,0.425282394,target1
842,0.815754666,0.322040689,target1
843,0.305541309,0.483817124,target1
844,0.869829037,0.844224927,target1
845,0.795434016,0.629275315,target1
846,0.807721803,0.385549197,target1
847,0.35052522,0.798473989,target1
848,0.154070128,0.118704478,target1
849,0.674685571,0.48332621,target1
850,0.622544718,0.318313823,target1
851,0.51157306,0.185682515,target1
852,0.868784044,0.560772178,target1
853,0.633646826,0.216171198,target1
854,0.01919821,0.753561203,target1
855,0.93296031,0.173603861,target1
856,0.157703731,0.882456525,target1
857,0.125893134,0.693547202,target1
858,0.983101184,0.362416697,target1
859,0.367388126,0.188862412,target1
860,0.001841313,0.082878496,target1
861,0.176122431,0.179555507,target1
862,0.65919994,0.701627261,target1
863,0.586389195,0.013032363,target1
864,0.551320547,0.145243205,target1
865,0.873550417,0.792282369,target1
866,0.174233644,0.789722239,target1
867,0.963804546,0.142961244,target1
868,0.548728202,0.76693715,target1
869,0.913393903,0.210864553,target1
870,0.534184728,0.746436625,target1
871,0.596695876,0.388275548,target1
872,0.553667476,0.216027434,target1
873,0.245954181,0.834530577,target1
874,0.519283207,0.981045295,target1
875,0.764552889,0.162983872,target1
876,0.616342885,0.141424369,target1
877,0.504815396,0.150047706,target1
878,0.686596782,0.134853854,target1
879,0.756108752,0.746701455,target1
880,0.04118401,0.144629966,target1
881,0.562887635,0.997193334,target1
882,0.968021034,0.265355686,target1
883,0.444217309,0.267323057,target1
884,0.626319057,0.063099405,target1
885,0.292963752,0.481533832,target1
886,0.5846006,0.079442455,target1
887,0.964220663,0.228313181,target1
888,0.194098566,0.214032981,target1
889,0.094389346,0.621712987,target1
890,0.946559218,0.442529915,target1
891,0.06061962,0.243759347,target1
892,0.741137666,0.36249117,target1
893,0.468252547,0.210056272,target1
894,0.559385506,0.582006471,target1
895,0.421688859,0.389578625,target1
896,0.475152854,0.07064127,target1
897,0.66370452,0.138450537,target1
898,0.068712198,0.702831267,target1
899,0.679072999,0.04384275,target1
900,0.345211779,0.579373153,target1
901,0.384319624,0.16409392,target1
902,0.819707758,0.107055738,target1
903,0.335322225,0.988983137,target1
904,0.555913278,0.60462056,target1
905,0.986889304,0.649378808,target1
906,0.345043463,0.097493553,target1
907,0.48044805,0.917294391,target1
908,0.083292522,0.121029597,target1
909,0.34651842,0.802760893,target1
910,0.599247599,0.039176757,target1
911,0.766286369,0.216352836,target1
912,0.655839487,0.672883788,target1
913,0.486543756,0.262915673,target1
914,0.226328243,0.56519045,target1
915,0.918691975,0.555471077,target1
916,0.947427252,0.071575832,target1
917,0.460766809,0.223390549,target1
918,0.810810352,0.655601305,target1
919,0.051687196,0.452716558,target1
920,0.689318008,0.967151628,target1
921,0.78375757,0.40206839,target1
922,0.266342366,0.80726644,target1
923,0.254175038,0.374015193,target1
924,0.055584751,0.214315452,target1
925,0.478323015,0.037166224,target1
926,0.874021669,0.288102074,target1
927,0.21450154,0.359834023,target1
928,0.765771737,0.343729142,target1
929,0.721765896,0.658963653,target1
930,0.53293907,0.151061133,target1
931,0.14903673,0.73040466,target1
932,0.067501163,0.814333742,target1
933,0.548524349,0.309884725,target1
934,0.45454613,0.238820643,target1
935,0.573850221,0.116944519,target1
936,0.129783718,0.925539125,target1
937,0.536440999,0.139972196,target1
938,0.70052177,0.652620784,target1
939,0.259144993,0.509883443,target1
940,0.44492296,0.339309037,target1
941,0.2970017,0.267853216,target1
942,0.25098488,0.740673807,target1
943,0.93397355,0.38859304,target1
944,0.651097663,0.041530312,target1
945,0.783563895,0.516864768,target1
946,0.928765163,0.407132326,target1
947,0.223415335,0.017952697,target1
948,0.067722484,0.121639817,target1
949,0.486513985,0.770522589,target1
950,0.06311039,0.079462402,target1
951,0.570878697,0.274498365,target1
952,0.403104936,0.590804046,target1
953,0.308829483,0.165465093,target1
954,0.524059413,0.254108369,target1
955,0.025124896,0.13178581,target1
956,0.978736773,0.184199622,target1
957,0.213474368,0.274967837,target1
958,0.721813129,0.680659147,target1
959,0.913131853,0.723958315,target1
960,0.180193566,0.389678501,target1
961,0.032898554,0.278882052,target1
962,0.803520993,0.545797508,target1
963,0.912135426,0.42522156,target1
964,0.519728042,0.447148636,target1
965,0.003433316,0.287917588,target1
966,0.248798843,0.374650137,target1
967,0.402116756,0.539873428,target1
968,0.957729555,0.320506659,target1
969,0.577127528,0.345539174,target1
970,0.169746028,0.124868353,target1
971,0.966773289,0.099837867,target1
972,0.077366912,0.404547746,target1
973,0.405154922,0.434789548,target1
974,0.335288132,0.21371171,target1
975,0.6607685,0.439438192,target1
976,0.393238675,0.070415458,target1
977,0.315825257,0.83343508,target1
978,0.533330966,0.032583072,target1
979,0.313477247,0.548011656,target1
980,0.64656282,0.571168852,target1
981,0.499280219,0.843039402,target1
982,0.013931958,0.607854743,target1
983,0.562091674,0.931822511,target1
984,0.402713333,0.137566956,target1
985,0.836986167,0.849670029,target1
986,0.487921649,0.233631253,target1
987,0.099293082,0.699089348,target1
988,0.721997771,0.137096545,target1
989,0.31406916,0.197272808,target1
990,0.43350144,0.295243108,target1
991,0.64408978,0.050307536,target1
992,0.153882431,0.537473565,target1
993,0.342139989,0.053130246,target1
994,0.666968124,0.928139692,target1
995,0.663056582,0.86018853,target1
996,0.320386075,0.855685589,target1
997,0.266337469,0.684742631,target1
998,0.51854322,0.244925485,target1
999,0.422251405,0.822697354,target1
1000,0.706582935,0.392237491,target1
1001,0.198867006,0.687744537,marker
1002,0.296310759,0.019176448,marker
1003,0.453356363,0.119273318,marker
1004,0.622280319,0.497992154,marker
1005,0.194608939,0.89374149,marker
1006,0.605749917,0.311756652,marker
1007,0.199584878,0.160170393,marker
1008,0.937599313,0.811856519,marker
1009,0.403243327,0.740198398,marker
1010,0.195666554,0.090764787,marker
1011,0.744271652,0.008474754,marker
1012,0.944006638,0.049836718,marker
1013,0.992623419,0.201614907,marker
1014,0.377475783,0.480708174,marker
1015,0.268968546,0.122322196,marker
1016,0.082193811,0.275782719,marker
1017,0.752350336,0.871384098,marker
1018,0.767348458,0.610886644,marker
1019,0.626253858,0.660718408,marker
1020,0.274128533,0.563135267,marker
1021,0.876869998,0.784652806,marker
1022,0.627343217,0.468590238,marker
1023,0.350124893,0.542918722,marker
1024,0.854220442,0.727517151,marker
1025,0.934273356,0.108280239,marker
1026,0.382795253,0.560455144,marker
1027,0.117066323,0.753966744,marker
1028,0.707697633,0.484615283,marker
1029,0.466228386,0.948718399,marker
1030,0.371232068,0.333347083,marker
1031,0.026063601,0.966383063,marker
1032,0.742811362,0.997845806,marker
1033,0.620197025,0.145894284,marker
1034,0.43146399,0.990999601,marker
1035,0.328941163,0.579896978,marker
1036,0.975972141,0.801501764,marker
1037,0.562243757,0.90518912,marker
1038,0.667627434,0.340946869,marker
1039,0.203315608,0.522323819,marker
1040,0.841451389,0.38312251,marker
1041,0.947414186,0.955493083,marker
1042,0.662566535,0.189755769,marker
1043,0.040100103,0.811393337,marker
1044,0.63489353,0.650621836,marker
1045,0.823806629,0.619167705,marker
1046,0.295236835,0.43866032,marker
1047,0.065653485,0.630390864,marker
1048,0.910087714,0.409065993,marker
1049,0.152225841,0.578645725,marker
1050,0.762925272,0.994020526,marker
1051,0.158957606,0.738971342,marker
1052,0.017453529,0.814779165,marker
1053,0.335210569,0.459747126,marker
1054,0.667670619,0.05250926,marker
1055,0.406031923,0.568067452,marker
1056,0.608517403,0.329847653,marker
1057,0.430048483,0.329430668,marker
1058,0.587199596,0.177973469,marker
1059,0.949198308,0.592382939,marker
1060,0.740191821,0.699898934,marker
1061,0.983917448,0.868981806,marker
1062,0.867144634,0.859545353,marker
1063,0.317567451,0.357783593,marker
1064,0.510427259,0.978175372,marker
1065,0.874459503,0.101590495,marker
1066,0.421706417,0.192734005,marker
1067,0.842888134,0.773237481,marker
1068,0.879581192,0.713997114,marker
1069,0.922977295,0.515047336,marker
1070,0.69443775,0.751117598,marker
1071,0.307003563,0.103443641,marker
1072,0.211438058,0.440502975,marker
1073,0.753718401,0.157787576,marker
1074,0.829806341,0.706479248,marker
1075,0.572105425,0.961900409,marker
1076,0.843273384,0.492307855,marker
1077,0.639861075,0.056788405,marker
1078,0.558483834,0.740959752,marker
1079,0.691426603,0.160388496,marker
1080,0.7207499,0.323303747,marker
1081,0.931574611,0.852330003,marker
1082,0.68116071,0.946818784,marker
1083,0.263172053,0.901887396,marker
1084,0.215529274,0.896455151,marker
1085,0.312693691,0.282815853,marker
1086,0.010245244,0.370229831,marker
1087,0.747420329,0.356256011,marker
1088,0.668638108,0.257655911,marker
1089,0.890110514,0.594712796,marker
1090,0.231985924,0.56524089,marker
1091,0.528166719,0.36297618,marker
1092,0.965640821,0.808238708,marker
1093,0.786555838,0.600523528,marker
1094,0.120411976,0.812820754,marker
1095,0.654007546,0.409496562,marker
1096,0.159659931,0.030838491,marker
1097,0.420018357,0.88139869,marker
1098,0.533713163,0.869246933,marker
1099,0.441725242,0.003009578,marker
1100,0.515868992,0.991934679,marker
1101,0.071034184,0.930429054,marker
1102,0.383850854,0.755823481,marker
1103,0.605760668,0.795932503,marker
1104,0.330422851,0.977673648,marker
1105,0.55995876,0.168649216,marker
1106,0.539544143,0.602778897,marker
1107,0.869093638,0.115750156,marker
1108,0.321399505,0.663255395,marker
1109,0.505393496,0.400250677,marker
1110,0.667271076,0.168198165,marker
1111,0.263446803,0.269147925,marker
1112,0.862376866,0.701224145,marker
1113,0.460449147,0.704621107,marker
1114,0.564372463,0.985538388,marker
1115,0.916773036,0.186443625,marker
1116,0.447703253,0.512507984,marker
1117,0.274803842,0.450772088,marker
1118,0.260007505,0.200338263,marker
1119,0.885575407,0.446313815,marker
1120,0.34076491,0.937459249,marker
1121,0.547580693,0.183378107,marker
1122,0.096901527,0.294409891,marker
1123,0.802752168,0.089068175,marker
1124,0.63690057,0.270043754,marker
1125,0.547150911,0.392690816,marker
1126,0.336221295,0.782291279,marker
1127,0.321451957,0.522966102,marker
1128,0.273403317,0.673325647,marker
1129,0.718611661,0.450420912,marker
1130,0.402562748,0.324634414,marker
1131,0.224625801,0.443036374,marker
1132,0.878911505,0.304675349,marker
1133,0.598765355,0.599756495,marker
1134,0.507234766,0.140898156,marker
1135,0.016933175,0.620482884,marker
1136,0.732173077,0.07255883,marker
1137,0.811792501,0.680096228,marker
1138,0.478309364,0.575618081,marker
1139,0.569269484,0.174778671,marker
1140,0.494587414,0.224172266,marker
1141,0.295090396,0.579982317,marker
1142,0.361167483,0.434274656,marker
1143,0.351485481,0.664042579,marker
1144,0.046919856,0.345861038,marker
1145,0.564597226,0.777822772,marker
1146,0.261050399,0.174413384,marker
1147,0.532012557,0.403002748,marker
1148,0.424981949,0.602001435,marker
1149,0.607531926,0.910757033,marker
1150,0.545584827,0.304528347,marker
1151,0.869982423,0.641164696,marker
1152,0.693845483,0.53714292,marker
1153,0.731759314,0.527354685,marker
1154,0.86877096,0.234693166,marker
1155,0.058619337,0.554415759,marker
1156,0.050520166,0.716628362,marker
1157,0.520660351,0.658123039,marker
1158,0.542368019,0.839968083,marker
1159,0.341040451,0.733849528,marker
1160,0.390527685,0.44578767,marker
1161,0.968318413,0.539284467,marker
1162,0.720728223,0.684201574,marker
1163,0.334920768,0.501462522,marker
1164,0.695787793,0.680354815,marker
1165,0.916048693,0.756819797,marker
1166,0.306001967,0.558417597,marker
1167,0.197499886,0.604408946,marker
1168,0.802434827,0.91339605,marker
1169,0.958609925,0.452401673,marker
1170,0.022595173,0.219203644,marker
1171,0.358128049,0.651057615,marker
1172,0.869491204,0.907012523,marker
1173,0.118801037,0.774188628,marker
1174,0.086079079,0.022976291,marker
1175,0.242704869,0.427600881,marker
1176,0.198987821,0.868336307,marker
1177,0.018070242,0.79835046,marker
1178,0.503815955,0.36564836,marker
1179,0.133464261,0.773866233,marker
1180,0.122295045,0.662671243,marker
1181,0.369744475,0.773857432,marker
1182,0.17713477,0.307324346,marker
1183,0.723947256,0.606399296,marker
1184,0.367139761,0.897531783,marker
1185,0.792751349,0.518286254,marker
1186,0.430864575,0.249275993,marker
1187,0.202533288,0.990462649,marker
1188,0.334570335,0.255438311,marker
1189,0.528175409,0.219519422,marker
1190,0.147618778,0.684972067,marker
1191,0.8498899,0.145247614,marker
1192,0.049431993,0.729049721,marker
1193,0.729714999,0.77930553,marker
1194,0.831896362,0.389139428,marker
1195,0.500693424,0.150260341,marker
1196,0.700607673,0.369988263,marker
1197,0.975009254,0.28173033,marker
1198,0.237189172,0.995670217,marker
1199,0.391317774,0.641812387,marker
1200,0.107187552,0.406151681,marker
1201,0.508096533,0.115130962,target2
1202,0.40912807,0.504080311,target2
1203,0.322322114,0.486571441,target2
1204,0.085019245,0.242004941,target2
1205,0.899455138,0.156409589,target2
1206,0.591276921,0.929251441,target2
1207,0.02944736,0.568252442,target2
1208,0.37052194,0.161438493,target2
1209,0.192439962,0.389478734,target2
1210,0.451660114,0.968978028,target2
1211,0.228548861,0.531860005,target2
1212,0.170772147,0.667712846,target2
1213,0.862068553,0.619582856,target2
1214,0.741674872,0.087781322,target2
1215,0.179536491,0.025731586,target2
1216,0.396849719,0.04011688,target2
1217,0.477387708,0.305062632,target2
1218,0.382280703,0.661284521,target2
1219,0.375426347,0.878807831,target2
1220,0.954106982,0.910490547,target2
1221,0.569022127,0.679263474,target2
1222,0.499030714,0.793188384,target2
1223,0.430093742,0.293263735,target2
1224,0.374985552,0.63010026,target2
1225,0.237277624,0.111466759,target2
1226,0.001950369,0.940352042,target2
1227,0.300007111,0.457961785,target2
1228,0.952936996,0.144505268,target2
1229,0.283909866,0.006991302,target2
1230,0.982280121,0.814573971,target2
1231,0.315059562,0.969853908,target2
1232,0.219844593,0.806274228,target2
1233,0.598138969,0.301567112,target2
1234,0.239256941,0.230363332,target2
1235,0.371087638,0.88441842,target2
1236,0.192430151,0.028250888,target2
1237,0.873066889,0.269196389,target2
1238,0.526594752,0.759936738,target2
1239,0.577990751,0.56196556,target2
1240,0.143183794,0.549831864,target2
1241,0.653773581,0.699476502,target2
1242,0.77641952,0.719110764,target2
1243,0.579244288,0.685450308,target2
1244,0.096122638,0.598990109,target2
1245,0.399788181,0.078242285,target2
1246,0.775637037,0.571474646,target2
1247,0.733693812,0.680782531,target2
1248,0.239551792,0.95304566,target2
1249,0.633726321,0.428007494,target2
1250,0.711593466,0.708057041,target2
1251,0.809741084,0.743994945,target2
1252,0.528559767,0.701077747,target2
1253,0.46819337,0.244859497,target2
1254,0.655475955,0.396764333,target2
1255,0.509902957,0.268701402,target2
1256,0.129748962,0.574051033,target2
1257,0.137120096,0.573223191,target2
1258,0.647652729,0.761905885,target2
1259,0.742768554,0.83761948,target2
1260,0.922096436,0.338787273,target2
1261,0.305473845,0.71047215,target2
1262,0.569102106,0.879199969,target2
1263,0.700693289,0.296432647,target2
1264,0.112219869,0.762899462,target2
1265,0.169202272,0.961249245,target2
1266,0.621631841,0.508445699,target2
1267,0.258457476,0.099588642,target2
1268,0.417872031,0.011664598,target2
1269,0.248970257,0.432794261,target2
1270,0.684076898,0.942921644,target2
1271,0.244843456,0.064959128,target2
1272,0.159110261,0.323390815,target2
1273,0.978619043,0.415955606,target2
1274,0.393787273,0.276117694,target2
1275,0.698407118,0.937479983,target2
1276,0.870663863,0.201738126,target2
1277,0.263721149,0.364032722,target2
1278,0.357718408,0.897182476,target2
1279,0.532981027,0.226602986,target2
1280,0.401938058,0.913143869,target2
1281,0.110676688,0.563506209,target2
1282,0.619383983,0.727816768,target2
1283,0.989307794,0.765297154,target2
1284,0.385955581,0.491990489,target2
1285,0.45345089,0.823460348,target2
1286,0.279685244,0.189197057,target2
1287,0.68744526,0.75465109,target2
1288,0.740923279,0.535175047,target2
1289,0.028538412,0.673102107,target2
1290,0.847566382,0.306390937,target2
1291,0.981325016,0.460887355,target2
1292,0.465456041,0.995341448,target2
1293,0.798345378,0.688431053,target2
1294,0.909225063,0.530876166,target2
1295,0.650618603,0.066456634,target2
1296,0.409253375,0.617919176,target2
1297,0.356934719,0.490768007,target2
1298,0.622458408,0.260120681,target2
1299,0.236644941,0.751236998,target2
1300,0.491954266,0.949528451,target2
1301,0.363341838,0.300022877,target2
1302,0.260925842,0.190726135,target2
1303,0.095178342,0.648969849,target2
1304,0.569142149,0.805460557,target2
1305,0.054704667,0.267585196,target2
1306,0.483517518,0.829758521,target2
1307,0.729955057,0.562007855,target2
1308,0.615505553,0.058802417,target2
1309,0.97169052,0.295294367,target2
1310,0.012314833,0.129164929,target2
1311,0.75466424,0.622601318,target2
1312,0.664918876,0.303674749,target2
1313,0.447845987,0.858587224,target2
1314,0.219451655,0.845693925,target2
1315,0.761563246,0.36058397,target2
1316,0.655332252,0.184910604,target2
1317,0.938490316,0.72668368,target2
1318,0.733971991,0.518669331,target2
1319,0.424150561,0.940448369,target2
1320,0.944420636,0.082822132,target2
1321,0.970980122,0.391034888,target2
1322,0.543718322,0.682435752,target2
1323,0.197688419,0.149570523,target2
1324,0.237378208,0.41374123,target2
1325,0.522650609,0.467844137,target2
1326,0.291155248,0.115631613,target2
1327,0.657591357,0.257017398,target2
1328,0.65069311,0.393079734,target2
1329,0.505053113,0.064273888,target2
1330,0.111955888,0.264718082,target2
1331,0.301909369,0.970770042,target2
1332,0.726411529,0.336568615,target2
1333,0.307831143,0.382496973,target2
1334,0.486555373,0.34911631,target2
1335,0.670297191,0.009841082,target2
1336,0.466759965,0.332407711,target2
1337,0.799833669,0.707745817,target2
1338,0.4221379,0.442086618,target2
1339,0.801656592,0.074886521,target2
1340,0.18837908,0.162178343,target2
1341,0.768171947,0.776634916,target2
1342,0.247805777,0.903635055,target2
1343,0.231218322,0.958990845,target2
1344,0.242209041,0.021088793,target2
1345,0.513580258,0.604329178,target2
1346,0.940458968,0.180010449,target2
1347,0.883961752,0.016500912,target2
1348,0.327689471,0.888813518,target2
1349,0.121384406,0.3889176,target2
1350,0.779493677,0.547419315,target2
1351,0.047113797,0.05105048,target2
1352,0.387970004,0.176077105,target2
1353,0.616637012,0.424187629,target2
1354,0.357328421,0.67247757,target2
1355,0.041603171,0.284328941,target2
1356,0.359393725,0.664433323,target2
1357,0.259559769,0.646059555,target2
1358,0.086136961,0.582502781,target2
1359,0.71734801,0.978958201,target2
1360,0.712608107,0.71376777,target2
1361,0.060565616,0.634125918,target2
1362,0.640150124,0.023746687,target2
1363,0.136602784,0.911323129,target2
1364,0.743487028,0.505745086,target2
1365,0.44092895,0.61263644,target2
1366,0.817804987,0.210141441,target2
1367,0.979113261,0.104241738,target2
1368,0.345628068,0.268593739,target2
1369,0.813467564,0.62033684,target2
1370,0.489476121,0.008615073,target2
1371,0.839198177,0.381069944,target2
1372,0.539868219,0.731696608,target2
1373,0.137950242,0.697123388,target2
1374,0.064931998,0.940147052,target2
1375,0.859581289,0.043182851,target2
1376,0.926456137,0.814772904,target2
1377,0.461000798,0.135561158,target2
1378,0.183151685,0.209366397,target2
1379,0.531867767,0.453444443,target2
1380,0.447784885,0.865480843,target2
1381,0.425324398,0.718038601,target2
1382,0.295244056,0.886119575,target2
1383,0.362672504,0.986664242,target2
1384,0.228590519,0.651226376,target2
1385,0.711967024,0.402577801,target2
1386,0.086945462,0.583730958,target2
1387,0.26804639,0.989208228,target2
1388,0.542139318,0.240496683,target2
1389,0.38937437,0.490968514,target2
1390,0.283795905,0.814765447,target2
1391,0.958916128,0.322672353,target2
1392,0.510944101,0.898248296,target2
1393,0.414949212,0.272374176,target2
1394,0.58638615,0.340100703,target2
1395,0.596098857,0.536215239,target2
1396,0.745543787,0.336702937,target2
1397,0.95787622,0.180354104,target2
1398,0.104869432,0.350835291,target2
1399,0.415573475,0.167219554,target2
1400,0.330191117,0.662717241,target2
1401,0.620482587,0.286417407,target2
1402,0.701862655,0.088109831,target2
1403,0.935061774,0.016152475,target2
1404,0.642359032,0.251988582,target2
1405,0.135694242,0.537478336,target2
1406,0.636259189,0.773305651,target2
1407,0.786174789,0.49458851,target2
1408,0.972090068,0.443815032,target2
1409,0.537922237,0.637758943,target2
1410,0.422530626,0.912287931,target2
1411,0.704344793,0.598718002,target2
1412,0.257681499,0.447554142,target2
1413,0.156866495,0.693195275,target2
1414,0.619566166,0.859647901,target2
1415,0.075221168,0.295305632,target2
1416,0.983943465,0.120235848,target2
1417,0.273066731,0.803086457,target2
1418,0.668154878,0.554371826,target2
1419,0.440940748,0.107903643,target2
1420,0.743408182,0.461999296,target2
1421,0.084379494,0.151125942,target2
1422,0.104764364,0.047426451,target2
1423,0.441200096,0.406414286,target2
1424,0.63523547,0.57029379,target2
1425,0.102035555,0.195661508,target2
1426,0.978037626,0.839816846,target2
1427,0.965308756,0.537468059,target2
1428,0.629127809,0.363834761,target2
1429,0.049253401,0.085013829,target2
1430,0.624960678,0.905383135,target2
1431,0.38865261,0.812431351,target2
1432,0.76505015,0.047465335,target2
1433,0.169609718,0.187126502,target2
1434,0.33337557,0.846910722,target2
1435,0.434953563,0.725149679,target2
1436,0.230243647,0.322509369,target2
1437,0.560254336,0.83285288,target2
1438,0.005518931,0.854762264,target2
1439,0.912580293,0.29572928,target2
1440,0.208672314,0.487275836,target2
1441,0.651953737,0.196418945,target2
1442,0.637726707,0.116755477,target2
1443,0.315650339,0.51533939,target2
1444,0.995027449,0.34494481,target2
1445,0.912276909,0.877559494,target2
1446,0.710998217,0.844280217,target2
1447,0.838169836,0.089063952,target2
1448,0.656558117,0.268446628,target2
1449,0.327928958,0.377136722,target2
1450,0.530485178,0.986341499,target2
1451,0.832096759,0.3127271,target2
1452,0.574414661,0.315509765,target2
1453,0.515474769,0.17136349,target2
1454,0.08213488,0.634722746,target2
1455,0.403357693,0.876742152,target2
1456,0.804442366,0.008379115,target2
1457,0.358508537,0.391458738,target2
1458,0.145959815,0.614563316,target2
1459,0.936131719,0.842415622,target2
1460,0.931538921,0.11163394,target2
1461,0.654962705,0.397193539,target2
1462,0.263698494,0.352001245,target2
1463,0.141163159,0.581891971,target2
1464,0.991280939,0.078566835,target2
1465,0.802880161,0.800935474,target2
1466,0.073931854,0.469064265,target2
1467,0.80813402,0.963414717,target2
1468,0.615699266,0.599815943,target2
1469,0.810666114,0.456774902,target2
1470,0.822938692,0.680905942,target2
1471,0.465968891,0.076296036,target2
1472,0.990228524,0.109763385,target2
1473,0.378031696,0.650457633,target2
1474,0.554736296,0.334380064,target2
1475,0.929286441,0.164559383,target2
1476,0.093845661,0.938090696,target2
1477,0.947002549,0.925899992,target2
1478,0.956877075,0.690204021,target2
1479,0.379184394,0.348138097,target2
1480,0.300277121,0.126073178,target2
1481,0.517524522,0.556888271,target2
1482,0.128493921,0.734213671,target2
1483,0.021727315,0.061225788,target2
1484,0.092330419,0.836496689,target2
1485,0.169103223,0.921698637,target2
1486,0.248694103,0.621225192,target2
1487,0.07220143,0.143944018,target2
1488,0.480071531,0.711667891,target2
1489,0.01264432,0.978198795,target2
1490,0.696641369,0.930331399,target2
1491,0.4327813,0.006750562,target2
1492,0.505443986,0.783911778,target2
1493,0.902280613,0.34508501,target2
1494,0.09535832,0.143256133,target2
1495,0.928191436,0.454696613,target2
1496,0.733270773,0.881628397,target2
1497,0.306626254,0.16277647,target2
1498,0.940458059,0.664732005,target2
1499,0.229214213,0.218554177,target2
1500,0.886454985,0.968647139,target2
1501,0.150456405,0.15060457,target2
1502,0.813660111,0.097867615,target2
1503,0.178096598,0.475659765,target2
1504,0.878423039,0.471160771,target2
1505,0.321254402,0.448072725,target2
1506,0.654081347,0.698686439,target2
1507,0.731188919,0.403923903,target2
1508,0.781607488,0.39374513,target2
1509,0.251011977,0.926411594,target2
1510,0.090672917,0.438506619,target2
1511,0.042561575,0.930873774,target2
1512,0.147776345,0.956708267,target2
1513,0.310277738,0.73330541,target2
1514,0.865758834,0.500518259,target2
1515,0.089624586,0.968572745,target2
1516,0.892808605,0.448311258,target2
1517,0.5784076,0.808405934,target2
1518,0.301032305,0.305207803,target2
1519,0.446350639,0.65261931,target2
1520,0.350259589,0.257006493,target2
1521,0.391950681,0.242311025,target2
1522,0.707258818,0.757857089,target2
1523,0.179825498,0.804427156,target2
1524,0.91775402,0.585092683,target2
1525,0.007394783,0.198034371,target2
1526,0.358765405,0.045439794,target2
1527,0.733234074,0.779244535,target2
1528,0.759983361,0.982162895,target2
1529,0.782882425,0.388241132,target2
1530,0.042465994,0.676849361,target2
1531,0.410522212,0.342905685,target2
1532,0.273896026,0.647437506,target2
1533,0.581941886,0.951094298,target2
1534,0.650032587,0.587419001,target2
1535,0.645357645,0.434778913,target2
1536,0.525097027,0.149516979,target2
1537,0.533238597,0.349209824,target2
1538,0.214810489,0.973561674,target2
1539,0.293922327,0.302529072,target2
1540,0.636872858,0.959565454,target2
1541,0.395062522,0.972199033,target2
1542,0.073076242,0.596562024,target2
1543,0.70053932,0.644865413,target2
1544,0.631497862,0.143282662,target2
1545,0.602546811,0.654735319,target2
1546,0.288591874,0.498552966,target2
1547,0.146748573,0.645495199,target2
1548,0.542325267,0.704844786,target2
1549,0.274119293,0.385594451,target2
1550,0.043349924,0.465687936,target2
1551,0.649282646,0.2868851,target2
1552,0.490066109,0.99348962,target2
1553,0.834952893,0.047800214,target2
1554,0.811157359,0.330927382,target2
1555,0.233461869,0.891712464,target2
1556,0.367843139,0.67622037,target2
1557,0.864663217,0.611291818,target2
1558,0.740768317,0.92228897,target2
1559,0.31609624,0.528248593,target2
1560,0.248860369,0.405400687,target2
1561,0.816244945,0.174986219,target2
1562,0.788698071,0.854794886,target2
1563,0.329956151,0.446183191,target2
1564,0.879653789,0.795722038,target2
1565,0.199657904,0.396484541,target2
1566,0.113486443,0.74789049,target2
1567,0.141285956,0.553268894,target2
1568,0.324598151,0.185605824,target2
1569,0.797945629,0.161670698,target2
1570,0.882451372,0.902059023,target2
1571,0.98613546,0.73999223,target2
1572,0.386012498,0.98692824,target2
1573,0.201804552,0.787494716,target2
1574,0.347211436,0.632081042,target2
1575,0.914031608,0.622222692,target2
1576,0.518484571,0.413268502,target2
1577,0.670861603,0.863241766,target2
1578,0.823553514,0.737450508,target2
1579,0.979087275,0.583449055,target2
1580,0.913192236,0.25805674,target2
1581,0.960967939,0.02605848,target2
1582,0.779243208,0.764504837,target2
1583,0.46257683,0.760619211,target2
1584,0.299860261,0.170171465,target2
1585,0.07027139,0.542115894,target2
1586,0.612216544,0.789346793,target2
1587,0.005173068,0.02285696,target2
1588,0.215822483,0.433570962,target2
1589,0.540936516,0.769930631,target2
1590,0.763748478,0.524205535,target2
1591,0.297662315,0.534917609,target2
1592,0.351136414,0.258346217,target2
1593,0.249232261,0.630096302,target2
1594,0.333733377,0.206021585,target2
1595,0.877418148,0.769322978,target2
1596,0.100269316,0.330991475,target2
1597,0.78009257,0.449351102,target2
1598,0.10184885,0.616228474,target2
1599,0.288666103,0.385191349,target2
1600,0.654710621,0.042211795,target2
1601,0.330886213,0.32999745,target2
1602,0.492678355,0.662732838,target2
1603,0.039261932,0.605037703,target2
1604,0.690300373,0.645152443,target2
1605,0.972410047,0.544827045,target2
1606,0.425574721,0.108131534,target2
1607,0.817128355,0.56077636,target2
1608,0.506758051,0.16188363,target2
1609,0.843214054,0.474641242,target2
